templateID1	templateID2	LmQuery1	LmQuery2	score
426549	569521	2018 25 аренда лес фсба	2018 25 аренда лес фсба	0.9999994039535522
540749	547840	год график использовать не отпуск отпуск прошлый	год график использовать не отпуск отпуск прошлый	0.9999994039535522
550908	551808	выплата дивиденд прибыль проводка распределение чистый	выплата дивиденд прибыль проводка распределение чистый	0.9999994039535522
571886	576155	взнос и ипать налог срок уплата	взнос и ипать налог срок уплата	0.9999994039535522
578736	580050	вид вклад дочерний имущество компания нма	вид вклад дочерний имущество компания нма	0.9999994039535522
2164	441954	доказывать оказывать услуга	доказывать оказывать услуга	0.9999993443489075
466511	466510	взнос и налог снижать спецпроект	взнос и налог снижать спецпроект	0.9999993443489075
519222	100000076	командировка	командировка	0.9999993443489075
521732	565464	данные документ персональный	данные документ персональный	0.9999993443489075
540743	547833	отпуск прерывание приказ с связь увольнение	отпуск прерывание приказ с связь увольнение	0.9999993443489075
557598	557451	заявление погребение фсс	заявление погребение фсс	0.9999993443489075
472690	472685	некоммерческий организация основной продажа средство усна	некоммерческий организация основной продажа средство усна	0.9999992847442627
542972	542973	проводка сублизинг	проводка сублизинг	0.9999992847442627
570457	570359	два ндфл подавать уведомление	два ндфл подавать уведомление	0.9999992847442627
590900	591134	100000 бухгалтерский затрата знак и менее налоговый руб товарный учет	100000 бухгалтерский затрата знак и менее налоговый руб товарный учет	0.9999992847442627
454103	454113	ипать ли накладная обязательный печать товарный	ипать ли накладная обязательный печать товарный	0.9999991655349731
566922	566924	расчет сбор утилизационный	расчет сбор утилизационный	0.9999991059303284
574221	574222	2021 возвратный выпуск год образование отходы продукция	2021 возвратный выпуск год образование отходы продукция	0.9999990463256836
580411	580412	14 2022 амортизация балансовый ее конец начислять нма объект равный срок становиться стоимость так фсба	14 2022 амортизация балансовый ее конец начислять нма объект равный срок становиться стоимость так фсба	0.9999989867210388
33279	33279	компенсация отпуск последующий с увольнение	компенсация отпуск последующий с с увольнение	0.9993094801902771
436003	436324	0400400010 бухгалтерский код отчетность ошибка	0400400020 бухгалтерский код отчетность ошибка	0.9988068342208862
3684	3684	арендный давность и исковой какой коммунальный неуплата платеж платеж срок	арендный давность и исковой какой коммунальный неуплата платеж платеж срок срок	0.9986228942871094
516115	516115	бухгалтерский расчет справка суточные	бухгалтерский расчет справка суточный	0.9986097812652588
489310	489310	2023 год ипать каникулы налоговый	2023 ипать каникулы налоговый	0.9984815120697021
497286	497286	вернуть восстанавливать давность заявление исковой исковый не подавать подсудность срок суд суд тот	вернуть восстанавливать давность заявление иск исковой исковый не подавать подсудность срок суд суд тот	0.9981425404548645
44605	100000055	2022 год календарь производственный	2022 календарь производственный	0.9977244734764099
100000055	100000055	2022 календарь производственный	2022 год календарь производственный	0.9977243542671204
44028	44029	2018 25 возврат лизинг лизингополучатель отражать предмет проводка фсба	2018 25 возврат лизинг лизингодатель отражать предмет проводка фсба	0.9977060556411743
506561	506561	09 2018 25 77 и и счет фсба	09 2018 25 77 и счет фсба	0.9976190328598022
571020	571020	2023 г контролируемый сделка уведомление	2023 контролируемый сделка уведомление	0.9975429773330688
516959	516950	вакцинация день оплачиваться	вакцинация день оплачивать	0.9973041415214539
509368	581000	акт налоговый разногласие с сверка	акт налоговый разногласие с с сверка	0.9972261190414429
579667	100000106	2023 год отчетность	2023 отчетность	0.9970660209655762
578845	578839	мобилизация оплачивать	мобилизация оплачиваться	0.9970653057098389
572157	571004	2023 отчетность срок	2023 год отчетность срок	0.9969676733016968
418912	418912	2022 год инфляция процент	2022 год инфляция коэффициент	0.9969547390937805
100000080	100000080	2023г аванс ндфл с удерживать	2023 аванс ндфл с удерживать	0.9968777298927307
555964	578370	01 09 2023 г подпись с электронный	01 09 2023 подпись с электронный	0.9968018531799316
550590	550590	график договор работа сменный трудовой	график договор работа с сменный трудовой	0.9967800378799438
491790	491790	денежный пользование средство чужой	денежный использование средство чужой	0.9967103600502014
35205	35205	гарантийный договор срок	гарантийный договор с срок	0.9966742396354675
507439	581020	вычет налоговый ндс с снимать	вычет налоговый ндс снимать	0.9966548681259155
100000087	100000087	2022 год зарплата	2022г зарплата	0.9963896870613098
569670	569672	01 01 02130 1 1000 110 182	01 01011 05 1 1000 110 182	0.9963340163230896
44028	44029	бухучет возврат лизинг лизингополучатель предмет	бухучет возврат лизинг лизингодатель предмет	0.9963051080703735
11029	11943	договор доля капитал купля ооо продажа уставной	договор доля капитал купля продажа уставной	0.9962936043739319
570340	570323	2022 налог подавать уведомление усна	2022 налог сдавать уведомление усна	0.9960505366325378
100000036	100000036	2021 политика учетный	2021 политик учетный	0.996035099029541
516959	516950	вакцинация выходной день оплачивать после	вакцинация выходной оплачивать после	0.9959390759468079
463437	463437	исправление коррекция ошибка чек	исправлять коррекция ошибка чек	0.9958520531654358
3040	3040	2020 налог срок уплата	2020 год налог срок уплата	0.9958098530769348
483030	100000097	мобилизациюм оформлять	мобилизация оформлять	0.9957863688468933
585807	585804	60 выплата день дивиденд дивиденд единый много можно ооо срок увеличивать учредитель чем	60 выплата день дивиденд дивиденд единый много можно срок увеличивать учредитель чем	0.9957044720649719
590792	590799	долг не резерв сомнительный формирование штраф	долг не резерв сомнительный формировать штраф	0.9956381320953369
100000087	100000087	2022 зарплата	2022г зарплата	0.9956165552139282
578452	578452	налог прицеп с транспортный	налог прицеп транспортный	0.9955810904502869
428245	577826	взнос пеня страховой учет	взнос пеня расчет страховой	0.9954686760902405
590238	590238	безнадежный дебиторский задолженность налоговый списывать учет	безнадежный дебиторский задолженность налоговый списание учет	0.9954304695129395
520660	586521	2024 беременность год и пособие род	2024 беременность год и пособие род с	0.9954269528388977
516395	519063	аренда арендатор договор модификация	аренда арендодатель договор модификация	0.9953904151916504
559972	590896	2024 год инфляция коэффициент	2024 инфляция коэффициент	0.995322048664093
537780	537780	зачем справедливый стоимость	зачем надо справедливый стоимость	0.9953095316886902
551117	551119	2018 25 аренда арендатор проводка фсба	2018 25 аренда арендодатель проводка фсба	0.9952009320259094
411263	100000106	2022 отчетность	2022г отчетность	0.9951716065406799
579718	579718	безработный получать субсидия	безработный получать прием субсидия	0.9950950145721436
576655	536273	2024 московский область реквизит травматизм	2023 московский область реквизит травматизм	0.9950396418571472
586521	590999	2024 беременность и мрот пособие род	2024 беременность и ипать пособие род	0.9950335621833801
16619	16619	декларация камеральный ндс проверка уточнять	декларация камеральнай ндс проверка уточнять	0.9949110150337219
100000046	100000046	2021 год день и и нерабочий ноябрь октябрь оплачивать оформлять	2021 день и и нерабочий ноябрь октябрь оплачивать оформлять	0.9948850870132446
574037	574037	2023 единый налоговый платеж ставка	2023 год единый налоговый платеж с ставка	0.9948608875274658
575018	571568	2023 декларация ндс	2023 год декларация ндс	0.9948567152023315
576388	576388	договор суммировать трудовой	договор с суммировать трудовой	0.9948484301567078
46228	46228	доля ооо продажа решение участник	доля ооо продажа решение участник участник	0.9948390126228333
569674	569675	01 02 02000 1 1000 160 182 кбк	01 01000 02 1 1000 160 182 кбк	0.9948294162750244
592579	592590	заявление оп прием работа	заявление прием работа	0.9947757124900818
565291	570349	18210201000011000160 кбк уведомление	18210201010011000160 кбк уведомление	0.9947694540023804
559912	559912	гид проводок фсба	гид проводка фсба	0.9946652054786682
573091	573091	2024 земельный изменение налог с	2024 земельный изменение налог	0.9945385456085205
539146	539146	2023 водный коэффициент налог ставка	2023 водный год коэффициент налог ставка	0.9944278597831726
570340	570323	декларация доход ипать расход уведомление усна	декларация доход енс ипать расход уведомление усна	0.994321882724762
576198	576198	2024 выплата год отпускной срок	2024 год оплата отпускной срок	0.9942988157272339
503177	503179	налог платить самозанимать	налог оплачивать самозанимать	0.9941108226776123
569381	573329	3 декларация земельный ндфл подача продажа с участок	3 декларация земельный ндфл продажа участок	0.9940971732139587
590792	590799	временный долг или какой постоянный разница резерв сомнительный	временный долг или постоянный разница резерв сомнительный	0.9940168261528015
580132	580132	несвоевременный отчетность сдача штраф	несвоевременный отчетность сдавать штраф	0.993806004524231
491453	491453	запись инвалидность книжка с связь трудовой увольнение	запись инвалидность книжка трудовой увольнение	0.993727445602417
583619	100000101	2023 изменение ндфл	2023год изменение ндфл	0.9936259388923645
579494	579494	долг налог прибыль прощение	долг доход налог прибыль прощение	0.9935885071754456
431471	574446	доход и ипать книга осноусна расход учет форма	доход и ипать книга расход учет форма	0.9935813546180725
568737	576071	2024 год доход минус политика расход учетный	2024 доход минус политика расход усна учетный	0.9935675859451294
568737	576056	2024 год доход минус политика расход учетный	2024 доход минус политика расход усна учетный	0.9935675263404846
574009	571126	2023 год рсв	2023 рсв	0.9935299158096313
565291	569680	18210201000011000160 кбк	18210102010013000110 кбк	0.9934959411621094
590236	590243	безнадежный дебиторский задолженность усна	безнадежный дебиторский задолженность	0.9934619069099426
590243	590233	безнадежный дебиторский задолженность	безнадежный дебиторский задолженность усна	0.9934619069099426
590236	590232	безнадежный дебиторский задолженность усна	безнадежный дебиторский задолженность	0.9934617877006531
590232	590233	безнадежный дебиторский задолженность	безнадежный дебиторский задолженность усна	0.9934617877006531
507923	507923	амортизация модернизация налоговый расчет учет	амортизация модернизация налоговый учет	0.993351936340332
558070	557414	налог обособленный подразделение прибыль реквизит уплата	налог обособленный подразделение прибыль уплата	0.9933436512947083
100000009	100000009	2023 год лимит патент	2023 год какой лимит патент	0.9933187961578369
572091	572091	больничный взнос с страховой	больничный взнос начисление с страховой	0.9932951927185059
428245	577826	взнос пеня страховой учет	взнос начисление пеня страховой	0.9932190775871277
33273	490288	отпуск оформлять последующий с увольнение	отпуск оформлять последующий с сзв тд увольнение	0.9932119250297546
405885	100000036	2021 г политика учетный	2021 политика учетный	0.992996871471405
489397	539650	2023год внесение изменение политика приказ учетный	2023 год изменение политика приказ учетный	0.9929642677307129
489397	489397	2023 год изменение политика приказ учетный	2023год внесение изменение политика приказ учетный	0.9929640293121338
575019	575019	2 декларация заполнять ндс раздел	2 декларация заполнение ндс раздел	0.992962658405304
570309	570309	срок уведомление февраль	подача срок уведомление февраль	0.9929242730140686
584759	100000011	инспекция налоговый пояснение	инспекция налоговый пояснение составлять	0.9929173588752747
584759	584760	инспекция налоговый пояснение	инспекция налоговый пояснение составлять	0.9929172992706299
100000011	100000011	инспекция налоговый пояснение составлять	инспекция налоговый пояснение	0.9929171204566956
584760	100000011	инспекция налоговый пояснение составлять	инспекция налоговый пояснение	0.992917001247406
587954	524803	дивиденд налог прибыль	дивиденд налог прибыль с	0.9928867816925049
578707	578707	днр запорожский и лнр налог область переходный период правило херсонский	днр запорожский и лнр налог область переходный период присоединять херсонский	0.9928562641143799
540743	547833	отпуск последующий приказ с составлять увольнение	отпуск последующий приказ с увольнение	0.9928367137908936
586623	586623	единица единственный заключение контракт поставщик с цена	единица единственный заключение контракт поставщик с товар цена	0.9926828145980835
577826	591793	взнос пеня расчет страховой	взнос расчет страховой	0.9926126003265381
534080	537101	2023 оплата реквизит сбор экологический	2023 год оплата сбор экологический	0.9925854802131653
581072	590622	авансовый имущество налог платеж	авансовый имущество налог платеж расчет	0.9925679564476013
432510	432510	аренда арендатор договор исполнение отказ составлять уведомление	арендатор договор исполнение отказ составлять уведомление	0.9923565983772278
533409	533409	заказ наряд предоставление средство транспортный	заказ наряд предоставление средство транспортный форма	0.9923337697982788
573305	585044	выгода материальный ндфл с ставка	выгода материальный ндфл ставка	0.9923142194747925
588303	588303	беременность больничный запрос ответ фсс	беременность больничный запрос ответ сфр	0.9923096895217896
411263	100000064	2022 бухгалтер календарь	2022 бухгалтер год календарь	0.9922756552696228
100000064	100000064	2022 бухгалтер календарь	2022 бухгалтер год календарь	0.9922756552696228
509828	570797	беременность и отпуск роды	беременность и отпуск род часть	0.9922114610671997
588306	588306	входить делать запрос не поступать работодатель фсс	входить делать запрос не поступать работодатель сфр	0.9921839237213135
534533	535776	2023 год премия	2023 премия	0.9920715689659119
540743	547833	отпуск последующий приказ с увольнение форма	отпуск последующий приказ с увольнение	0.992055356502533
547833	547833	отпуск последующий приказ с увольнение форма	отпуск последующий приказ с увольнение	0.9920550584793091
497425	519898	вкладыш книжка покупка трудовой	вкладыш книжка купить трудовой	0.9919788241386414
508260	508260	какой нормировать расход реклама	нормировать расход реклама	0.9919134378433228
582894	582894	маркировка фотокамера	маркировка фотоаппарат	0.9919032454490662
100000087	100000087	2022 зарплата	2022 год зарплата	0.9918542504310608
577405	590923	01 01 2024 изменение с	01 03 2024 изменение с	0.9918442368507385
536457	536457	выкуп договор имущество лизинговый отражать	выкуп договор имущество лизинг отражать	0.9918432235717773
501154	501154	акциз декларация срок	акциз декларация предоставление срок	0.9918239116668701
578621	590506	180 день подтверждение считать экспорт	180 день подтверждение посчитать экспорт	0.9917949438095093
436069	535772	должностной инструкция юрисконсульт	должностной инструкция юрист	0.9917069673538208
481692	481692	административный снижать штраф	административный уменьшение штраф	0.9916985034942627
517061	517062	2023 зарплата индексация июнь коэффициент	2023 зарплата индексация июнь	0.9916083812713623
508262	508262	каков норма расход реклама	норма расход реклама	0.9916011095046997
502037	502037	договор компания оно оформлять подписывать преамбула управляющий	договор компания оно подписывать преамбула управляющий	0.9915955662727356
576655	576655	взнос регион реквизит справочник травматизм	взнос регион реквизит травматизм	0.9914764165878296
509391	509391	обособленный подразделение расписание штатный	обособленный подразделение расписание с штатный	0.9914552569389343
435202	435202	договор со срок трудовой	договор заключение срок трудовой	0.991453230381012
496664	496662	2023 автомобиль аренда взнос год и лицо ндфл расход ремонт страховка учет физический	2021 автомобиль аренда взнос год и лицо ндфл расход ремонт страховка учет физический	0.9913848638534546
532368	532368	заем лимит наличные расчет	заем лимит наличный расчет	0.9913277626037598
575010	584811	ндс пояснительный уточненка	ндс пояснение уточненка	0.9913257360458374
477854	477854	директор полномочие совет	директор ооо полномочие совет	0.9913042187690735
552221	552221	223 вариант дата договор еис отличный печатный подписание фз	223 вариант дата договор еис и отличный печатный подписание фз	0.991271436214447
431471	574443	доход и книга основной расход средство учет	доход и книга основной расход средство усна учет	0.9912545084953308
574009	572782	2023 год рсв	2023 сзв тд	0.991241455078125
543003	542987	автомобиль лицо покупка юр	автомобиль лицо покупка физлицо юр	0.9912102222442627
24466	100000077	test	тест	0.9912051558494568
3040	3040	2020 налог срок уплата	2020 налог оплата срок	0.9911686182022095
41431	41431	2022 политика приказ утверждение учетный	2022 образец политика приказ утверждение учетный	0.9910492300987244
430250	584760	документ ответ предоставлять требование	документ ответ предоставление требование	0.9910396337509155
537101	537106	2023 год оплата сбор экологический	2023 сбор уплата экологический	0.9910281300544739
569413	569413	09 1279 2019 30 время годок график действие закон количество количество купить ответ очередь план план планировать постановлять правительство признательный утро федерация финансы финансы	09 1279 2019 30 бюджет годок график действие закон количество количество купить не невовремя ответ очередь план планировать постановлять правительство признательный утро федерация финансы	0.9910210371017456
580214	580215	2024 год ндс платить	2024 год заплатить ндс	0.9910138845443726
586614	586614	бюджетный единственный контракт обязательство поставщик принимать с	бюджетный единственный контракт обязательство поставщик присваивать с	0.9910107851028442
471762	471758	безопасность инструктаж когда пожарный проводить	безопасность инструктаж пожарный проводить	0.9909656047821045
1992	1992	гарантийный договор не поставка срок указывать	гарантийный договор не срок устанавливать	0.990943968296051
579455	579455	беспроцентный выгода заем материальный	беспроцентный выгода доначисление заем материальный	0.9909321069717407
580271	580273	крупный налогоплательщик	крупный налогоплательщик физлицо	0.9909036755561829
501589	501589	договор задолженность оплата поставка претензия составление срок	договор задолженность оплата поставка претензия срок	0.990892231464386
554956	554956	взнос компенсация медосмотр облагаться прохождение страховой	взнос затрата компенсация медосмотр прохождение страховой	0.9908038377761841
490291	490291	введение заявление книжка совместитель трудовой	ведение заявление книжка совместитель трудовой	0.9908028841018677
570943	570943	дистанционный имущество использование компенсация личный оформлять сотрудник	дистанционный имущество использование компенсация личный оформление сотрудник	0.9906668663024902
527188	527203	бухучет год исправлять ошибка прошлый существенный	бухучет год исправлять несущественный ошибка прошлый	0.9906327724456787
454507	576193	больничный отпуск перерасчет с связь	больничный отпуск пересчет с связь	0.9905995726585388
586523	571003	1 2024 год изменение отчетность с сдача январь	1 2024 г изменение отчетность с январь	0.9905704855918884
539650	100000104	2023 год политика учетный	2023 политика учетный	0.9905675649642944
570322	570345	2023 год налог транспортный уведомление	2023 енс налог транспортный уведомление	0.9905588030815125
577826	577826	взнос начисление пеня страховой	взнос пеня расчет страховой	0.9905585646629333
575014	583203	декларация корректировать ндс штраф	декларация корректировка ндс штраф	0.990543782711029
590489	590489	аванс исправление счет фактура	аванс сторно счет фактура	0.9904834032058716
590232	590233	безнадежный дебиторский задолженность списание	безнадежный дебиторский задолженность списывать	0.9904592037200928
569674	569675	1.8210202000011E+019	1.8210201000011E+019	0.9904570579528809
577825	577824	налог пеня расчет транспортный	налог пеня транспортный	0.990419864654541
570358	570352	налог несколько один уведомление	налог несколько один уведомление указывать	0.9903732538223267
482207	590234	давность исковой коап срок	давность исковой срок	0.9903696179389954
560996	560996	бытовой вещество дозатор жидкий и или который место мыло наличие обеспечиваться перечень помещение постоянный работник рабочий с санитарный смывать список утверждение	бытовой вещество дозатор жидкий и или который место мыло наличие обеспечиваться перечень помещение постоянный приказ работник рабочий с санитарный смывать список утверждение	0.990369439125061
573404	573404	02 1 10 1175 1998 военный г обязанность положение президент приложение рф транспортный указ	02 1 11 1998 военный г обязанность положение президент приказ приложение рф транспортный	0.9903159141540527
550063	550063	алименты взыскание госпошлина иск какой размер	алименты взыскание госпошлина иск размер	0.9902698397636414
567747	567747	223 включать ежемесячный командировочный ли отчет расход	223 вносить ежемесячный командировочный ли отчет расход	0.9902302622795105
482196	482196	межценовый ндс разница с	межценовый ндс разница	0.990221381187439
435202	435202	договор оформление срок трудовой	договор заключение срок трудовой	0.990156888961792
546394	546394	командировка оплачивать работа сверхурочный	командировка оплата работа сверхурочный	0.9901503920555115
507661	579701	налог приб срок уплата	налог срок уплата	0.9901184439659119
559723	559723	13014 вклад единственный заполнять заявление капитал общество р счет увеличение уставной учредитель форма	13014 вклад единственный заполнять заявление капитал общество р счет увеличение уставной участник форма	0.9900562763214111
540005	540005	давность исковой общий срок	давность исковой какой общий срок	0.9900502562522888
100000016	100000016	выплата отпускной срок	выплата отпуск срок	0.990034282207489
497829	428126	калькулятор рабочий стаж	калькулятор работник стаж	0.9900326132774353
405885	100000036	2021 г политика учетный	2021 политик учетный	0.9900190830230713
