TemplateID	LmQuery	Query
4975	должностной инструкция	должностная инструкция
4975	должность квалификационный справочник	квалификационный справочник должностей
4975	госзакпщик должностной инструкция	должностные инструкции госзакпщика
4975	госзакупки должностной инструкция менеджер образец	должностная инструкция менеджера по госзакупкам(образец)
6091	банкротство проверка	проверка на банкротство
6091	банкротство проверять	проверить на банкротство
6091	ликвидация проверка	проверку на ликвидацию
5985	конкурс питание	конкурс по питанию
5985	конкурс объявлять питание	как объявить конкурс по питанию
5985	обучающийся питание правило	питание обучающихся правила
5985	источник один питание приказ	приказ из одного источника питание
5985	питание пролонгация	пролонгация питания
5985	питание	питание
5985	горячий договор питание продлять	продлить договор по горячему питанию
5985	организация питание	организация питания
5985	воспитанник и конкурс обеспечение обучающийся питание приобретение с связывать товар	конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся
5985	воспитанник и конкурс обучающийся организация питание приобретение услуга	конкурс по приобретению услуг по организации питания воспитанников и обучающихся
5985	итог конкурс питание подведение приказ	приказ до подведения итогов конкурса по питанию
5985	а внешкольный государственный дополнительный образование образование обучаться организация организация организация питание правило приобретение с связывать средний также товар	правил организации питания обучающихся в государственных организациях среднего образования, внешкольных организациях дополнительного образования, а также приобретения товаров, связанных с
5986	закупка ндс питание	ндс при закупке питания
5986	ндс питание школа	НДС по питанию в школах
2353	бензин	бензин
2353	бензин тариф	тариф бензин
2353	бензин цена	цена бензина
2353	бензин июль первый с	бензин с первого июля
2353	14 бензин июль с	бензин с 14 июля
2353	дизтопливо	дизтопливо
2353	92 аи бензин	бензин аи 92
2353	95 аи бензин	бензин аи 95
2353	93 аи бензин	бензин аи 93
5174	конкурс не повторный состояться	если повторный конкурс не состоялся
5174	закупка несостоявшийся ценовый	несостоявшиеся закупки по ценовому
5174	делать закупка не состояться	что делать если закупка не состоялся
5174	закупка не не соответствовать состояться цена	закупка не состоялась не соответствует цена
5174	государственный закупка несостоявшийся проведение способ	проведении государственных закупок способом по несостоявшимся
5174	конкурс несостоять	конкурс несостоявшая
5174	закупка конкурс несостоявшийся	закупки по несостоявшемуся конкурсу
5174	заявка конкурс один	одна заявка конкурс
5174	закупка источник конкурс нестоявщейся объявление один создание способ	создание объявления из одного источника по нестоявщейся закупке способом конкурса
5174	вскрытие делать источник когда надо несостоявшийся один	из одного источника по несостоявшемся когда вскрытия надо делать ?
5174	1 закупка источник несостоявшийся приказ	приказ закупки из 1 источника по несостоявшемся
5174	допускать конкурс не не повторный поставщик состояться	повторный конкурс не состоялся не допущен поставщик
5174	вскрывать источник несостоявшийся один поставщик	как вскрыть поставщика из одного источника по несостоявшимся
5174	закупка закупка источник несостоявшийся один провожать	как проводить закупки из одного источника по несостоявшимся закупкам
5174	источник конкурс несостоявшийся один	один источник по несостоявшемуся конкурсу
5174	заявка конкурс один повторный	если в повторном конкурсе одна заявка
5021	герб	герб
5021	госсимсол	госсимсол
5021	флаг	флаг
1231	зцп субподряяд	Субподряяд по зцп
1231	1 2 субподряд	субподряд 1/2
1231	договор субподряд	субподряд по договору
1231	процент сколько субподряд	субподряд сколько процентов
1231	объем работа субподряд	объем работы субподряда
1231	квалификация соответствие субподрядчик	соответствие субподрядчика квалификации
1231	субподрядчик	субподрядчик
1231	запрос предложение субподряд ценовый	субподряд в запросе ценовых предложений
1231	заявка подача показывать субподрядчик	как показать субподрядчика при подаче заявки
1231	договор ли намерение обязательно привлечение субподряд	обязательно ли договор намерений при привлечение субподряда
1231	привлечение субподряд	привлечение субподряда
1231	договор намерение привлечение субподряд	договор намерений при привлечение субподряда
1231	субподряд	субподряд
1231	субподдядчик	субподдядчик
1231	госзакупки источник один субподряд	субподряд при госзакупках из одного источника
1231	госзакупки субподряд	субподряд при госзакупках
1231	гражданский договор ли лицо правовой с субподряд физ являться	является ли гражданско-правовой договор с физ лицом субподрядом
5465	кто штрафовать	кого штрафуют
5465	оштрафовать сколько	на сколько оштрафуют
5465	государственный закупка сфера штраф	штрафы в сфере государственных закупок
5465	закупка или лот начисляться штраф	штрафы начисляются на лоты или на закупку
5465	или конкурс налет штраф	штраф налет или на конкурс
257	конкурс открытый проводить	как провести открытый конкурс
257	алгоритм конкурс открытый проведение	алгоритм проведения открытого конкурса
257	конкурс открытый проводиться работа	как проводится открытый конкурс на работу
257	конкурс открытый проводиться услуга	как проводится открытый конкурс на услугу
1708	договор изменение с сумма уменьшение	изменение договора с уменьшением суммы
1708	договор сумма уменьшать	как уменьшить сумму договора
1708	допсоглашение уменьшение	допсоглашение на уменьшение
1708	договор уменьшение	договор на уменьшение
1708	дополнительный соглашение уменьшение	для дополнительное соглашение на уменьшение
1708	допы согл создавать уменьшение	как создать доп согл. на уменьшение
1708	договор приказ сумма уменьшение	приказ на уменьшение суммы договора
1708	договор приказ уменьшение	приказ при уменьшении договора
1708	приказ сумма уменьшение	приказ на уменьшение суммы
294	конкурс открытый срок	открытый конкурс сроки
294	конкурс открытый срок фото	открытый конкурс сроки фото
294	конкурс открытый шпаргалка	открытый конкурс шпаргалка
294	заявка конкурс открытый рассмотрение срок	срок рассмотрение заявки открытый конкурс
294	конкурс срок	сроки конкурса
393	второй договор заключение победитель поставщик признанный уклоняться	поставщик, признанный вторым победителем если уклонился от заключения договора
393	второй договор исполнять победитель уклоняться	если второй победитель уклонился исполнить договор
393	второй договор отказ победитель подписание	отказ от подписания договора вторым победителем
5166	закупка зцп несостоявшийся один	зцп из одного по несостоявшимся закупкам
5166	закупка источник конкурс несостоявшийся один открытый после	из одного источника по несостоявшимся закупкам после открытого конкурса
5166	закупка запрос источник несостоявшийся один предложение приказ ценовый	приказ из одного источника по несостоявшимся закупкам запрос ценовых предложений
5166	закупка запрос источник несостоявшийся один после предложение ценовый	из одного источника по несостоявшимся закупкам после запроса ценовых предложений
5166	закупка источник конкурс несостоявшийся один приказ	приказ о закупке из одного источника по несостоявшемуся конкурсу
5166	закупка закупка источник несостоявшийся один приказ проведение способ	приказ на проведение закупки способом из одного источника по несостоявшимся закупкам
5166	закупка запрос источник не один предложение состояться ценовый	запрос ценовых предложений из одного источника по не состоявшимся закупкам
5166	закупка закупка источник не несостоявшийся один состояться	закупка из одного источника по несостоявшимся закупкам не состоялась
5166	закупка повторный	повторные закупки
5166	закупка конкурс не пко с состояться	не состоялись закупки конкурса с пко
5166	закупка повторный проведение срок	срок проведения повторных закупок
5166	делать закупка не пункт с состояться	что делать с пунктами закупка не состоялась
5166	закупка источник не один состояться	один источник по не состоявшимся закупкам
5166	акцион выбирать закуп какой не состояться способ	какой способ закупа выбрать если акцион не состоялся
5166	закупка не повторный состояться	повторные закупки не состоялись
5166	закупка конкурс повторный способ	повторные закупки способом конкурса
5166	yt закупка состояться	если закупки yt состоялись
5166	допускать конкурс не ни один поставщик потенциальный	к конкурсу не допущен ни один потенциальный поставщик
5166	конкурс несостоявшийся	несостоявшийся конкурс
5166	конкурс не повторный состояться	повторный конкурс не состоялся
5166	конкурс не состояться	конкурс не состоялся
5166	заявка конкурс один	одна заявка на конкурс
5168	закупка конкурс повторный способ	повторные закупки способом конкурса
5168	закупка не повторный состояться	повторные закупки не состоялись
5168	закупка повторный	повторные закупки
5168	закупка повторный проведение срок	срок проведения повторных закупок
5168	закупка запрос источник несостоявшийся один предложение приказ ценовый	приказ из одного источника по несостоявшимся закупкам запрос ценовых предложений
5168	закупка запрос источник не один предложение состояться ценовый	запрос ценовых предложений из одного источника по не состоявшимся закупкам
5168	госзакупки зцп источник не один приказ состоять	приказ о госзакупках из одного источника по не состоявшему зцп
5168	закупка закупка источник не несостоявшийся один состояться	закупка из одного источника по несостоявшимся закупкам не состоялась
5168	2 далее закупка зцп источник конкурс можно не один проводить раз состояться товар	при закупке товаров зцп конкурс не состоялся 2 раза. далее, можно из одного источника провести
5168	конкурс не повторный состояться	повторный конкурс не состоялся
5168	конкурс несостоявшийся	несостоявшийся конкурс
5168	закупка конкурс несостоявшийся	закупки по несостоявшемуся конкурсу
5168	конкурснесотояться открытый	открытый конкурснесотоялся
5168	акцион выбирать закуп какой не состояться способ	какой способ закупа выбрать если акцион не состоялся
5168	закупка конкурс не пко с состояться	не состоялись закупки конкурса с пко
5168	yt закупка состояться	если закупки yt состоялись
5168	два договор не предложение раз создание состояться ценовый	создание договора если два раза по ценовым предложениям не состоялся
5168	допускать конкурс не не поставщик состояться	конкурс не состоялся не допущен поставщик
5168	закупка источник несостоявшийся один с	с одного источника по несостоявшимся закупкам
5168	источник несостоявшийся один	из одного источника по несостоявшимся
5168	договор закупка источник не несостоявшийся один подписывать поставщик	поставщик не подписал договор из одного источника по несостоявшимся закупкам
5168	договор закупка источник несостоявшийся один отказываться поставщик	поставщик отказался от договора из одного источника по несостоявшимся закупкам
5168	договор заключение закупка источник несостоявшийся один способ	заключение договора способом из одного источника по несостоявшимся закупкам
5168	допускать конкурс не не повторный поставщик состояться	повторный конкурс не состоялся не допущен поставщик
5168	допускать конкурс не ни один поставщик потенциальный	к конкурсу не допущен ни один потенциальный поставщик
5168	допускать конкурс не несостоявшийся ни один поставщик потенциальный с связь участие	несостоявшейся в связи с тем, что к участию в конкурсе не допущен ни один потенциальный поставщик
5230	110 минздрав приказ	приказ минздрава 110
5230	375	375
5230	375 пп	ПП 375
5230	375 постановление правительство	Постановлению правительства 375
5429	разгрузка товар	разгрузка товара
5429	разгрузка склад	разгрузка на склад
5429	кто поставлять разгружать товар	кто разгрузит поставленный товар
317	инвалид не состояться	у инвалидов не состоялся
317	закупка инвалид организация проводить раз сколько среди	сколько раз нужно проводить закупки среди организации инвалидов
1289	225	225
1289	инвалид перечень среди	перечень среди инвалидов
1289	инвалид раз сколько среди	среди инвалидов сколько раз
1289	инвалид не состояться среди	среди инвалидов не состоялись
1289	инвалид общество товар	товары у общества инвалидов
1289	инвалид перечень товар	перечень товаров у инвалидов
1289	закупка инвалид когда производить	когда производим закупки через инвалидов
1289	закупать инвалид перечень товар	перечень товаров закупаемых через инвалидов
1289	закуп инвалид перечень товар	перечень товара закуп у инвалидов
1289	закупать инвалид тереть	тру закупаемые у инвалидов
1289	1181 пп	ПП 1181
1289	закуп инвалид общество среди товар	закуп товаров среди общества инвалидов
1289	возможно закуп закуп закупать инвалид когда общий организация основание среди	закуп закуп среди организаций инвалидов когда возможно закупать на общих основаниях
1289	закупка инвалид первый среди	первая закупка среди инвалидов
1289	закупка инвалид организация среди	закупка среди организаций инвалидов
1289	закупка инвалид среди	закупка среди инвалидов
1289	закупка инвалид общественный объединение	закупка у общественных объединений инвалидов
1289	закупка инвалид организация признак убирать	как убрать признак закупки у организаций инвалидов
1289	закупка зцп инвалид несостоявшийся общий организация основание приказ проведение среди	приказ о проведении зцп на общих основаниях при несостоявшихся закупках среди организаций инвалидов
1289	закупка инвалид не состояться среди	закупка среди инвалидов не состоялась
1289	закупка инвалид не общественный объединение состояться	закупка у общественных объединений инвалидов не состоялась
1289	закупать инвалид	что закупаем у инвалидов
1289	закупка инвалид	закупки через инвалидов
1289	закуп инвалид среди	закуп среди инвалидов
5669	второй не рамочный состояться	второе рамочное не состоялось
5669	нет рамочный соглашение	нет рамочного соглашения
2004	10 день план рабочий течение утверждение	утверждение плана в течение 10 рабочих дней
2004	план срок утверждение	срок утверждения плана
970	конкурснесотояться открытый	открытый конкурснесотоялся
970	допускать конкурс не не поставщик состояться	конкурс не состоялся не допущен поставщик
970	договор заключать конкурс не повторный разыгрываться	как заключить договор если повторный конкурс не разыгрался
970	конкурс несостоявшийся	несостоявшийся конкурс
970	допускать конкурс не несостоявшийся ни один поставщик потенциальный с связь участие	несостоявшейся в связи с тем, что к участию в конкурсе не допущен ни один потенциальный поставщик
970	допускать конкурс не не повторный поставщик состояться	повторный конкурс не состоялся не допущен поставщик
970	допускать конкурс не ни один поставщик потенциальный	к конкурсу не допущен ни один потенциальный поставщик
970	конкурс не состояться	если конкурс не состоялся
970	источник несостоявшийся один	из одного источника по несостоявшимся
970	договор закупка источник несостоявшийся один отказываться поставщик	поставщик отказался от договора из одного источника по несостоявшимся закупкам
970	закупка закупка источник не несостоявшийся один состояться	закупка из одного источника по несостоявшимся закупкам не состоялась
970	зцп источник несостоявшийся один после	из одного источника после зцп по несостоявшимся
970	государственный государственный закупка закупка источник несостоявшийся один осуществление способ	осуществление государственных закупок способом из одного источника по несостоявшимся государственным закупкам
970	договор закупка источник не несостоявшийся один подписывать поставщик	поставщик не подписал договор из одного источника по несостоявшимся закупкам
970	договор заключение закупка источник несостоявшийся один способ	заключение договора способом из одного источника по несостоявшимся закупкам
970	закупка несостоявшийся	закупка несостоявшаяся
970	договор закупка несостоявшийся создание	создание договора по несостоявшимся закупкам
970	акцион выбирать закуп какой не состояться способ	какой способ закупа выбрать если акцион не состоялся
970	закупка не состояться	если закупка не состоялась
970	закупка конкурс не пко с состояться	не состоялись закупки конкурса с пко
970	делать закупка не пункт с состояться	что делать с пунктами закупка не состоялась
970	yt закупка состояться	если закупки yt состоялись
970	закупка повторный проведение срок	срок проведения повторных закупок
970	закупка повторный	повторные закупки
970	два договор не предложение раз создание состояться ценовый	создание договора если два раза по ценовым предложениям не состоялся
970	2 далее закупка зцп источник конкурс можно не один проводить раз состояться товар	при закупке товаров зцп конкурс не состоялся 2 раза. далее, можно из одного источника провести
970	закупка запрос источник не один предложение состояться ценовый	запрос ценовых предложений из одного источника по не состоявшимся закупкам
970	закупка запрос источник несостоявшийся один предложение приказ ценовый	приказ из одного источника по несостоявшимся закупкам запрос ценовых предложений
5583	зцп поставщик участвовать	поставщику участвовать в зцп
5583	зцп подавать	подать зцп
5583	заявка зцп подавать поставщик	поставщику подать заявку по ЗЦП
5583	заявка зцп подавать	подать заявку по зцп
2055	госзакпщик должностной инструкция	должностные инструкции госзакпщика
2055	заказчик инструкция	инструкция заказчика
2055	госзакупки должностной инструкция менеджер	должностная инструкция менеджера по госзакупкам
2055	квалификационный справочник	квалификационный справочник
2016	2023 изменение	изменение 2023
2016	2023 год	2023 год
2016	2023 изменение какой	какие изменения 2023
2016	10 2023 вступать год изменение с сила январь	с 10 января 2023 года вступают в силу изменения
2016	2023 год законодательство	законодательство в 2023 году
2016	2023 год какой нововведение ожидаться	какие нововведения ожидаются в 2023 году
2016	2023 год изменяться	что изменится 2023 году
2016	1 2023 год госзакупки зцп изменение с январь	изменения в госзакупках с 1 января 2023 года зцп
2016	11 2023 госзакупки изменение февраль	изменения в госзакупках 11 февраля 2023
2016	2023 год государственный закупка	государственные закупки 2023 год
2016	2023 год гос дополнение закупка и изменение правило	изменения и дополнения в правила гос закупок 2023 год
2016	1 2023 год госзакупки зцп изменение правило с январь	изменения в правилах в госзакупках с 1 января 2023 года зцп
47	поставщик реестр	реестры поставщиков
47	итр реестр	реестр ИТР
710	не предоставлять происхождение сертификат товар	не предоставлен сертификат происхождения на товар
710	перевод происхождение сертификат	перевод сертификата происхождения
710	происхождение сертификат товар	сертификат о происхождении товаров
2346	ключ электронный	электронный ключ
2346	подпись цифровой электронный	электронная цифровая подпись
365	конкурс повторный проведение срок	срок проведения повторного конкурса
365	какой конкуас повторный срок	какой срок повторного конкуас
365	конкурс открытый повторный срок	повторный открытый конкурс сроки
618	1 изменение июнь с	изменения с 1 июня
618	1 2022 вид госзакупки июль конкурс с	виды конкурсов госзакупок с 1 июля 2022
618	1 2022 гз изменение июль с	с 1 июля 2022 изменения по гз
618	1 2022 госзакупки изменение июль с	изменения госзакупок с 1 июля 2022
618	1 изменение июль с	изменения с 1 июля
618	изменение источник один с	изменения с одного источника
618	госзакупки изменение осуществление правило	изменения в правилах осуществления госзакупок
618	2022 г государственный закупка изменение осуществление правило	изменения в правилах осуществления государственных закупок на 2022 г
618	государственный закупка изменение осуществление правило	изменения в правилах осуществления государственных закупок
618	госзакупки изменение последний	последние изменения в госзакупках
618	2022 год государственный закупка изменение	изменения в государственных закупках в 2022 году
618	гос закуп изменение новый	новые изменения в гос. закупе
618	2022 год государственный закон закупка изменение рк сравнительный таблица	сравнительная таблица по изменениям в 2022 году закона рк о государственных закупках
618	2022 г гос закупка изменение	изменения в гос. закупке на 2022 г.
576	автомобиль купить	как купить автомобиль
576	автомобиль покупка	покупка автомобиля
576	автотранспорт закуп	закуп автотранспорт
576	автомашина какой купить способ	каким способом купить автомашину
576	автомобиль	автомобилей
576	легковой_автомобиль	легковой_автомобиль
576	транспортный_средство	транспортный_средство
576	автомобильный_транспорт	автомобильный_транспорт
576	автотранспортный_средство	автотранспортный_средство
576	авто единый закуп организатор проводить	как провести закуп авто единым организаторам
576	авто закупать	как закупить авто
576	автомашина сособ	сособом автомашину
576	авто его закупать	как закупить авто у его
576	авто закуп проводить	как провести закуп авто
1621	закупка несостоявшийся пко после способ	способ закупки после несостоявшегося пко
1621	не пко состояться	пко не состоялся
1621	конкурс не пко с состояться	конкурс с пко не состоялся
1621	grj не состояться	grj не состоялся
1622	677	677
1622	ежедневный	ежедневной
1622	еженедельный	еженедельной
1622	потребность	потребности
1622	2 месяц продление	продление на 2 месяца
1622	договор продлять	продлить договор
1622	продлять	продлить
1622	продление	продление
1622	год продлять	продлить на следующий год
1622	пролонгация	пролонгация
1622	договор допсоглашение подведение продление	допсоглашение на продление договора до подведения
1622	итог подведение	до подведения итогов
1622	договор заключение или итог конкурс подведение продление	продление или заключение договора до подведения итогов конкурса
1622	допсоглашение итог подведение	допсоглашение до подведения итогов
1628	лот объединять	объединенный лот
1628	лот можно объединять	можно объединить лоты
1628	закупка лот объединять товар	закупка товаров объединенным лотом
1628	лотов объединение	объединение лотов
1634	договор исполнять когда считаться	когда договор считается исполненным
1634	договор исполнять когда	когда нужно договор исполнить
1634	договор заказчик исполнение	исполнение договора заказчик
1999	внесение изменение план	внесение изменений в план
1999	годовой изменение план	изменение годовой план
1999	внесение годовой изменение план	внесение изменения годового плана
1999	изменение план	изменения в план
5677	аукцион закупать	что закупить аукционом
5677	аукцион	аукционом
251	годовой план	годовой план
251	годовой изменять можно план сколько	годовой план сколько можно изменить
251	гз изменение план	изменение план гз
251	вносить госзакупки изменение можно план раз сколько	сколько раз можно вносить изменения в план госзакупок
392	опыт работа требование	требование по опыту работы
392	квалификационный требование	квалификационные требования
392	наличие недвижимость требование	требование о наличии недвижимости
392	наличие обслуживание станция технический требование	требование о наличии станции технического обслуживания
392	автотранспорт закупка обслуживание технический требование услуга	требование при закупке услуги по техническому обслуживанию автотранспорта
394	индустриальный стр товар	индустриальный стр товара
394	изъятие перечень подлежать режим товар	перечень товаров подлежащих изъятию из на режима
394	изъятие национальный перечень режим рк	перечень изъятия из национального режима рк
394	нацрежим	нацрежим
394	изъятие национальный режим	изъятию из национального режима
394	изъятие национальный режим установление	об установлении изъятия из национального режима
394	закуп изымать национальный проводиться режим рк товар	как проводится закуп товары изъяты из национального режима в рк
394	закуп изымать какой национальный применяться режим рк способ товар	какой способ применяется для закупа на товары изъяты из национального режима в рк
395	коммерческий предложение	коммерческое предложение
395	закупка запрос коммерческий ои предложение три	по запросу трех коммерческого предложения при закупке из ои
633	3 вносить договор исполнение не поставщик срок	если поставщик в срок не внес 3% исполнение договора
633	19 43 п пп4 ст	ст.43 п.19 пп4
633	19 4 43 п пп ст	пп 4 п. 19 ст. 43
633	19 4 43 п п п статья	статья 43 п. 19 п.п. 4
634	договор электронный	электронный договор
634	бумажный госзакупки договор портал	бумажный договор на портале госзакупок
634	государственный договор закупка типовой	типовой договор о государственных закупках
635	закуп магазин электронный	закуп электронный магазин
635	магазин перечень товар электронный	перечень товаров через электронный магазин
635	договор заключать магазин электронный	как заключить договор через электронный магазин
635	закупать магазин перечень товар электронный	перечень товаров закупаемых через электронный магазин
635	закупать магазин электронный	как закупить через электронный магазин
635	закупка магазин электронный	закупки через электронный магазин
635	закупка ли магазин приказ электронный	нужен ли приказ на закупки через электронный магазин
635	заказчик какой магазин мочь пользоваться электронный	какие заказчики могут пользоваться электронным магазином
635	магазин принимать с товар электронный	как принимать товар с электронного магазина
635	закупка магазин способ электронный	электронный магазин способ закупки
635	закупка магазин участвовать электронный	как участвовать в закупках через электронный магазин
635	какой магазин покупаться товар электронный	какой товар покупается через электронный магазин
635	вправе заказчик закупать имн ли магазин электронный	вправе ли заказчик закупить имн через электронный магазин
635	марка омаркет	марка на омаркет
635	видео омаркет	омаркет видео
635	исполнение не омаркет	омаркет не исполнение
635	каталог работать электронный	как работать через электронный каталог
635	магазин работать электронный	как работает электронный магазин
635	кгу магазин электронный	электронный магазин для кгу
635	магазин отдел пользоваться электронный	могут ли отделы пользоваться электронным магазином
635	закупка омаркет	закупки омаркет
635	омаркет сколька	омаркет до скольки
635	заказчик омаркет работа	работа заказчика на омаркет
635	мрп омаркет сколька	омаркет до скольки мрп
635	market	Market
635	omarket	OMarket
972	заказчик зцп наименование товар указывать	заказчик указывает наименование товара по зцп
972	гос закуп зцп марка можно товар указывать	можно указать товар марки зцп гос. закуп
972	8000 мрп	до 8000 мрп
972	бренд быть наименование написать	что будет если написать наименование бренда
972	заказчик запрос иметь ли наименование право товар указывать ценовый	имеет ли право заказчик указывать наименование товара по запросу ценовых
972	а знак знак и место модель наименование наименование наименование образец обслуживание отдельный патент полезный поставщик принадлежность производитель происхождение промышленный работа также товар товар товарный услуга фирменный характеристика	товарные знаки, знаки обслуживания, фирменные наименования, патенты, полезные модели, промышленные образцы, наименование места происхождения товара и наименование производителя, а также характеристики принадлежности товара, работы, услуги отдельному поставщику
972	восьмитысяча	до восьмитысяч
972	знак знак место модель наименование наименование образец обслуживание патент полезный промышленный товарный фирменный	товарные знаки, знаки обслуживания, фирменные наименования, патенты, полезные модели, промышленные образцы, наименование места
972	8000 закуп запрос мочь мрп не превышать предложение ценовый	закуп запрос ценовых предложений не может превышать 8000 мрп
972	восьмитысячекратный выражение месячный не показатель превышать размер расчетный стоимостный	в стоимостном выражении не превышают восьмитысячекратный размер месячного расчетного показателя
972	восьмитысячекратный месячный не показатель превышать размер расчетный	не превышают восьмитысячекратный размер месячного расчетного показателя
992	вносить когда не обеспечение поставщик	когда поставщик не вносит обеспечение
992	3 вносить договор договор какой обеспечение	к каким договорам нужно вносить обеспечение по договору 3 %
992	договор исполнение когда не обеспечение требоваться	когда не требуется обеспечение исполнения договора
1002	договор когда план предварительный	когда отправить договор по предварительному плану
1002	договор заключать план предварительный	как заключать договор по предварительному плану
1002	договор план подписывать предварительный	можно ли подписывать договора по предварительному плану
1002	договор план предварительный	договор по предварительному плану
925	закупка конкурс отказываться проведение способ	как отказаться от проведения закупки способом конкурса
925	государственный закупка осуществление отказ	отказ от осуществления государственных закупок
925	госзакупки заказчик когда мочь отказываться	когда заказчик может отказаться от госзакупки
925	закупка отказываться	отказаться от закупки
925	заказчик закупка отказ	отказ заказчика от закупки
925	закупка отказ приказ	приказ на отказ от закупки
925	договор отказ случай	случаи отказа от договора
925	закупка отказ отр	отказ отр. закупки
925	заказчик закупка отказываться	как заказчику отказаться от закупки
925	договор закупка отказ	отказ от закупки в договоре
925	закупка какой отказ последствие	какие последствия при отказе от закупки
926	договор закупка несостоявшийся ои	договор из ои по несостоявшимся закупкам
926	договор заключать источник не один состояться ценовый	как заключить договор из одного источника по не состоявшимся ценовым
926	закупка источник несостоявшийся один поставщик предложение принимать с	с одного источника по несостоявшийся закупки как как принять предложение поставщика
926	договор закупка не создавать состояться	как создать договор если закупка не состоялось
929	источник один отказ поставщик	отказ поставщика из одного источника
929	закупка источник один отказываться поставщик	поставщик отказался от закупки из одного источника
929	договор источник не один подписывать поставщик	поставщик не подписал договор из одного источника
1840	веб доступ портал	доступ к веб-порталу
1840	веб портал тариф	тариф за веб-портал
2021	легкий промышленность	легкой промышленности
2021	индустриальный ктра перечень сертификат	перечень ктру индустриальный сертификат
2021	госзакупки индустриальный сертификат участие	участие в госзакупках по индустриальному сертификату
2021	индустриальный одежда пошив работа сертификат	работы по пошиву одежды индустриальный сертификат
2573	договор ждать заказчик когда	когда ждать договор от заказчика
2573	договор заказчик когда прийти	когда придет договор от заказчика
2573	договор получение срок	срок получения договора
5229	1200	1200
5229	1200 правило	правила 1200
5229	особый порядок	особый порядок
5229	государственный закупка особый осуществление порядок правило применение с	Правила осуществления государственных закупок с применением особого порядка
5457	выговор	выговор
